rcvr_id,txn_mth,mkt_place_attempt_y_n,browser_code,chkout_integrtn_type,mobile_os,mobile_devc_type,PRODUCT,rcvr_cntry_code,IB_XB_flag,Member_Guest,Web_Mobile,Product_Exp,prod_exp_wps,Fallout_rsn_desc,Fallout_Desc,Review_Desc,last_lndg_pg_dervd_flow_type,STARTS,DONES
1698994881692056604 ,2015/02,N,638,S,#,#,Express Checkout,US ,XB,Member,Web Checkout,Full Page,Pure Aries,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
2073929462666707771 ,2015/05,Y,630,M,iOS,SmartPhone,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2238561568467780673 ,2015/03,N,626,#,Android,#,Website Payment Standard,GB ,XB,Guest,Mobile Checkout,mWPS,Button,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Signup,1,0
1903300823330155491 ,2015/03,N,624,#,#,#,Website Payment Standard,US ,XB,Guest,Web Checkout,DPS,PPCart,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-DPS,1,0
1204003031348398893 ,2014/08,Y,-99,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1890166016970913251 ,2014/12,Y,274,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1217453305791342097 ,2014/10,N,640,#,iOS,Tablet,Website Payment Standard,AU ,IB,Guest,Mobile Checkout,mWPS,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1759367651359519441 ,2014/12,Y,636,M,iOS,Tablet,Express Checkout,AU ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2237986384271784216 ,2014/09,Y,261,M,#,#,Express Checkout,C2 ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1886462969978909931 ,2015/03,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,6,6
1824706832186470432 ,2015/03,N,630,#,#,#,Website Payment Standard,DE ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2160558519570644072 ,2015/02,N,631,S,#,#,Express Checkout,US ,XB,Member,Web Checkout,Full Page,Pure Aries,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1670727705207379257 ,2014/10,Y,-99,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1769220076169721627 ,2015/05,N,629,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1611036244243392042 ,2014/12,Y,594,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1765016751360457350 ,2015/05,N,628,#,#,#,Email Payments,HR ,XB,Unknown/Other,Email Payments,Unified Experience,Invoices,0.0.0.Success,0.0.Success,After Review,Invoice Landing,1,1
1309279196261812924 ,2015/03,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2282941443008877456 ,2015/01,Y,624,M,iOS,Tablet,Express Checkout,FR ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1627235629111269692 ,2014/08,N,632,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,5,5
1710676765686105219 ,2015/05,Y,-99,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,IXO Flow,IXO,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,2,0
2169970697169701076 ,2014/11,Y,-99,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1615418354421162902 ,2015/06,Y,624,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,IXO-UX-Redirect,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1674492159635364537 ,2014/08,Y,633,M,iOS,Tablet,Express Checkout,C2 ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1379414283589322453 ,2014/08,N,625,S,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Member-Login,1,0
1421376512280951484 ,2014/10,Y,625,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2274604642315332113 ,2015/05,Y,627,M,#,#,Express Checkout,HK ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1969744167599848074 ,2015/04,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1733721324476671336 ,2015/01,Y,631,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1235089456915856304 ,2014/11,Y,299,M,#,#,Express Checkout,FR ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
2160980821443580357 ,2015/02,N,-99,S,#,#,Express Checkout,US ,XB,Unknown/Other,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Unknown,1,1
1763020850322203517 ,2014/10,Y,634,M,iOS,SmartPhone,Express Checkout,DE ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2078427034508168342 ,2014/10,Y,657,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1903698603658979963 ,2015/06,Y,632,M,iOS,Tablet,Express Checkout,C2 ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1947230524595824006 ,2015/04,Y,635,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2300722728458230975 ,2014/09,N,626,#,Android,#,Website Payment Standard,CH ,XB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1278814150926548889 ,2014/10,N,638,S,Android,#,Express Checkout,NL ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2011285045145014461 ,2015/02,N,639,#,Android,#,Email Payments,US ,XB,Unknown/Other,Email Payments,mINV,Mobile Invoices,1.8.1.Unknown,1.8.Drop Off,Before Review,Invoice Landing,4,0
1908908284128352883 ,2014/08,Y,635,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1732579374721707874 ,2015/02,N,639,#,iOS,Tablet,Website Payment Standard,CA ,IB,Guest,Mobile Checkout,mWPS,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-Billing,2,2
2190312970259282749 ,2015/04,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,1.6.2.Processor,1.6.Auth Decline,Before Review,Member-Login,1,0
2025320890728406841 ,2014/11,N,633,#,#,#,Website Payment Standard,US ,IB,Member,Mobile Checkout,mWPS,Donation,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1872510402468509038 ,2014/09,N,638,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1712918949530518446 ,2014/07,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1935018250361461277 ,2015/02,N,287,#,#,#,Website Payment Standard,VN ,XB,Member,Web Checkout,Unified Experience,Button,1.4.1.Need BA/CC,1.4.Policy Decline,Before Review,Member-Login,1,0
2302149406876146470 ,2014/09,Y,656,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Member-Login,1,0
1267027139864743994 ,2015/04,Y,627,M,Android,#,Express Checkout,C2 ,XB,Guest,Mobile Checkout,MEC2,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,2,0
1185245647644412086 ,2015/06,N,625,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,5,5
1938163683243550695 ,2014/10,N,625,S,iOS,SmartPhone,Express Checkout,PL ,XB,Member,Mobile Checkout,MobileEC,Transaction,1.2.1.Login Issues,1.2.Login Issues,Before Review,Member-Login,1,0
1314222712667852460 ,2015/01,Y,633,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2106073353521938043 ,2014/08,N,632,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,Hermes Mobile,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1967448985168404537 ,2015/04,N,637,#,#,#,Website Payment Standard,TR ,IB,Member,Web Checkout,Unified Experience,Button,1.4.13.Accout Takeover,1.4.Policy Decline,Before Review,Member-Login,2,0
2221138045583923151 ,2014/11,Y,-99,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1213494952363851527 ,2015/01,Y,299,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1392463170724601103 ,2014/12,Y,640,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2000866930133816764 ,2014/07,N,634,#,iOS,SmartPhone,Website Payment Standard,GB ,XB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1480912657361193340 ,2015/03,Y,-99,M,Android,#,Express Checkout,IT ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,11,0
1404267542835876460 ,2015/04,Y,594,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2164240468425223753 ,2014/10,N,657,#,#,#,Email Payments,PE ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1966318278899046513 ,2015/05,Y,-99,M,Android,#,Express Checkout,HK ,XB,Member,Mobile Checkout,MEC2,Transaction,1.6.2.Processor,1.6.Auth Decline,Before Review,Member-Login,1,0
1751917355704911418 ,2015/06,N,629,#,Android,#,Website Payment Standard,IE ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1210584560598463911 ,2015/05,Y,637,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1549763481822763037 ,2015/02,Y,640,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2141749808454332293 ,2015/01,Y,-99,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2085156857131689339 ,2014/11,N,657,#,#,#,Email Payments,DE ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2205651991377008742 ,2015/02,N,629,#,#,#,Express Checkout,C2 ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1656955245464534260 ,2014/09,Y,641,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1579215742354203254 ,2014/09,N,630,S,iOS,Tablet,Express Checkout,US ,XB,Member,Mobile Checkout,MobileEC,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1344688529366308139 ,2014/09,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1220351784049233528 ,2015/01,Y,639,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1335221196973739214 ,2015/06,N,631,#,iOS,SmartPhone,Express Checkout,GB ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2156668915170818762 ,2015/06,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1384610966988116648 ,2014/07,Y,594,M,#,#,Express Checkout,C2 ,XB,Guest,Web Checkout,Unified Experience,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,2,0
1528795995443340348 ,2015/06,N,627,S,#,#,Express Checkout,FR ,IB,Member,Web Checkout,Unified Experience,Transaction,1.5.1.CC Model,1.5.Model Decline,Before Review,Member-Login,1,0
1536952254455181396 ,2015/06,N,537,#,#,#,Website Payment Standard,US ,XB,Guest,Web Checkout,DPS,Button,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-DPS,1,0
2158775428081623575 ,2015/01,Y,625,M,#,#,Express Checkout,C2 ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,6,6
2291476004654009026 ,2014/08,N,594,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,DPS,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-DPS,3,3
1655883174659545409 ,2014/11,N,639,#,iOS,SmartPhone,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Donation,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1339720099279492352 ,2015/02,Y,629,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2250177714381061641 ,2014/12,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2161404864608805629 ,2015/03,Y,-99,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
1227934135702570308 ,2015/06,N,632,#,#,#,Website Payment Standard,MX ,XB,Member,Mobile Checkout,mWPS,3rdparty,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Member-Login,1,0
1541771761795643426 ,2015/01,N,631,#,Android,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,12,0
1957153999657649081 ,2014/12,N,612,#,#,#,Hosted Sole Solution,FR ,IB,Member,Web Checkout,Unified Experience,Compact - Button,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1739507574059858339 ,2015/06,N,627,#,#,#,Website Payment Standard,AU ,IB,Member,Web Checkout,Unified Experience,PPCart,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
1969813614316555130 ,2014/10,Y,-99,M,iOS,SmartPhone,Express Checkout,C2 ,XB,Unknown/Other,Mobile Checkout,MEC2,Transaction,1.6.2.Processor,1.6.Auth Decline,Before Review,Unknown,1,0
2279821076436095135 ,2015/04,N,-99,S,#,#,Express Checkout,US ,IB,Unknown/Other,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Unknown,1,1
1925772857683890017 ,2015/04,N,-99,M,#,#,Express Checkout,US ,IB,Unknown/Other,Web Checkout,Full Page,Pure Hermes,0.0.0.Success,0.0.Success,After Review,Unknown,2,2
2212304385685388413 ,2015/03,N,638,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,Unified Experience,3rdparty,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1633819389537178943 ,2014/10,Y,274,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2034927507101615074 ,2015/04,Y,638,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1335534724691440595 ,2015/03,N,630,M,Android,#,Express Checkout,US ,XB,Guest,Mobile Checkout,MobileEC,Transaction,1.2.1.Login Issues,1.2.Login Issues,Before Review,Guest-Billing,1,0
1950545948463031647 ,2015/03,Y,630,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2055788718149592351 ,2015/05,Y,-99,M,iOS,SmartPhone,Express Checkout,AU ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1283455782428989496 ,2015/06,N,622,#,iOS,SmartPhone,Website Payment Standard,IL ,XB,Guest,Mobile Checkout,mWPS,Button,2.8.1.Unknown,2.8.Drop Off,After Review,Guest-Signup,1,0
1666563129624120791 ,2015/03,Y,626,M,iOS,Tablet,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1584573777941961838 ,2015/05,Y,628,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,1.2.1.Login Issues,1.2.Login Issues,Before Review,Member-Login,1,0
2270113484574720526 ,2015/03,Y,626,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1797293979371028945 ,2014/07,N,630,#,#,#,Email Payments,DE ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1244160944952977504 ,2015/04,N,-99,S,#,#,Express Checkout,IT ,XB,Unknown/Other,Web Checkout,Full Page,Pure Hermes,1.8.1.Unknown,1.8.Drop Off,Before Review,Unknown,1,0
1375902629593114671 ,2015/05,Y,630,M,iOS,SmartPhone,Express Checkout,CA ,XB,Member,Mobile Checkout,MEC2,Transaction,1.2.1.Login Issues,1.2.Login Issues,Before Review,Member-Login,1,0
1448085151841012693 ,2014/10,N,642,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1178090401055334074 ,2014/10,N,537,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,1.2.1.Login Issues,1.2.Login Issues,Before Review,Member-Login,1,0
2055837189602902629 ,2015/04,N,634,#,#,#,Hosted Sole Solution,FR ,XB,Guest,Web Checkout,Unified Experience,Standard - Button,0.0.0.Success,0.0.Success,After Review,Guest-Billing,22,22
2034988284673635853 ,2014/08,N,594,#,#,#,Email Payments,US ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2195457984757250687 ,2015/01,N,628,#,iOS,Tablet,Website Payment Standard,DE ,XB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1205915656178292430 ,2015/04,N,636,#,#,#,Website Payment Standard,NZ ,IB,Guest,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2229380867017562030 ,2015/06,N,628,#,iOS,Tablet,Website Payment Standard,FR ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1659712874720435207 ,2015/06,N,623,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,1X,Hermes Redirect,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1919505447062609065 ,2015/04,N,639,#,#,#,Website Payment Standard,DE ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1250257378941074823 ,2014/12,N,-99,S,#,#,Express Checkout,JP ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1950624181058569199 ,2015/01,N,594,#,#,#,Email Payments,US ,XB,Unknown/Other,Email Payments,Unified Experience,UOMe,0.0.0.Success,0.0.Success,After Review,Invoice Landing,1,1
1157750382161778547 ,2014/10,N,-99,#,Android,#,Express Checkout,NL ,XB,Unknown/Other,Mobile Checkout,MobileEC,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Unknown,2,0
1457415933015242877 ,2015/02,Y,640,M,#,#,Express Checkout,RU ,XB,Member,Web Checkout,Unified Experience,Transaction,1.5.1.CC Model,1.5.Model Decline,Before Review,Member-Login,1,0
1457879117543967252 ,2015/01,Y,500,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1306533074950269441 ,2014/07,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2214742522732381905 ,2014/08,Y,274,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1602524549077137665 ,2015/05,N,594,#,#,#,Website Payment Standard,SC ,XB,Guest,Web Checkout,Unified Experience,Button,2.8.1.Unknown,2.8.Drop Off,After Review,Guest-Signup,1,0
2194286633653295029 ,2014/12,N,640,#,iOS,SmartPhone,Website Payment Standard,US ,IB,Member,Mobile Checkout,mWPS,Donation,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
1443992251668506924 ,2015/01,Y,635,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1577096045704669995 ,2014/12,N,641,#,#,#,Website Payment Standard,CH ,XB,Guest,Web Checkout,Unified Experience,Button,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-FGA,1,0
1659712170894624421 ,2015/05,Y,629,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,1.4.4.User Restricted,1.4.Policy Decline,Before Review,Member-Login,1,0
1213830840994358470 ,2015/01,Y,632,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1739015790066967344 ,2015/03,N,626,#,#,#,Website Payment Standard,FR ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2006618632969759562 ,2015/02,Y,638,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1316740759280961046 ,2014/09,Y,644,M,#,#,Express Checkout,AU ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1724832711012875969 ,2014/11,Y,-99,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1371900568572581257 ,2015/05,Y,633,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1640221914336595500 ,2014/10,Y,642,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2087892408621755078 ,2014/12,Y,625,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1731168453527541057 ,2015/04,N,632,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1302379990053956890 ,2015/04,Y,274,M,Android,#,Express Checkout,HK ,XB,Member,Mobile Checkout,MEC2,Transaction,1.4.1.Need BA/CC,1.4.Policy Decline,Before Review,Member-Login,1,0
1334378333927595451 ,2014/11,Y,594,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,10,10
1487657430625593642 ,2015/01,N,626,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,DPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2114280694474224314 ,2014/09,N,633,#,Android,#,Website Payment Standard,GB ,IB,Member,Mobile Checkout,mWPS,Button,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,7,0
1984126716812484174 ,2014/12,Y,636,M,iOS,Tablet,Express Checkout,C2 ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1651401476678684064 ,2014/07,Y,642,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1188540896291958224 ,2014/09,N,655,#,#,#,Email Payments,MY ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,7,7
1696380018629327315 ,2014/11,Y,299,M,#,#,Express Checkout,FR ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1577082496735808469 ,2014/07,N,654,#,#,#,Website Payment Standard,US ,XB,Guest,Web Checkout,Unified Experience,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,2,0
1910982109187165931 ,2015/04,N,626,#,Android,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Donation,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
