rcvr_id,rcvr_cntry_code,starts,dones,rcvr_acct_type,rcvr_acct_cre_dt,is_large_enterprise_y_n,large_merch_y_n,rcvr_tof,busn_name,rcvr_segment,rcvr_industry,rcvr_region,cust_acq_chnl_desc,num_txns,tpv,merch_tpv_tier,coverage,conversion
1754248995809197451 ,GB ,1,1,Consumer,6/21/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,1.52,<10K,1,1
2121670068965153806 ,DE ,2,1,Consumer,9/18/2013,N,N,1Y-3Y,#,03 CS,fashion,EMEA  ,Natural Search,9,"1,974.34",<10K,0.11,0.5
1993534898577502137 ,US ,271,248,Business,1/19/2009,N,N,3Y+,"Harman's Cheese & Country Store, Inc.",02 SME,food-n-drink,NA    ,Paid IM,308,"13,769.16",10K-200K,0.81,0.92
1893253634282434634 ,US ,121,94,Business,8/23/2003,N,N,3Y+,Stepping Stones of Hope,02 SME,non-profit,NA    ,Organic,99,"25,061.00",10K-200K,0.95,0.78
1242375437661618697 ,US ,1,1,Consumer,8/20/2010,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,1,395.83,<10K,1,1
2153526215706600456 ,US ,1,1,Consumer,6/11/2009,N,N,3Y+,#,?,?,NA    ,Organic,8,190,<10K,0.12,1
2038612138590056054 ,GB ,28,26,Consumer,11/7/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,27,311.15,<10K,0.96,0.93
1991072121761379231 ,GB ,5,2,Consumer,2/27/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,227.96,<10K,1,0.4
1389443351106606550 ,IT ,1,1,Consumer,4/23/2008,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,13.19,<10K,1,1
1615940907447004886 ,AU ,1,1,Business,1/25/2013,N,N,1Y-3Y,Brunell Horse Supplies,03 CS,?,APAC  ,Natural Search,1,18.45,<10K,1,1
1162790885615022099 ,GB ,24,23,Consumer,1/29/2006,N,N,3Y+,#,03 CS,sports-equip,EMEA  ,Organic,26,"3,637.92",<10K,0.88,0.96
1781971131352496364 ,US ,12,12,Business,7/15/2008,N,N,3Y+,Face Forward Media LLC,03 CS,website-services,NA    ,Organic,12,"7,500.00",<10K,1,1
2171590960404668369 ,GB ,16,16,Consumer,1/7/2009,N,N,3Y+,#,03 CS,cosmetics,EMEA  ,Organic,17,782.94,<10K,0.94,1
1957670430308705413 ,US ,1,1,Business,11/16/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,75,<10K,1,1
2187525611736359747 ,US ,1,1,Consumer,4/7/2011,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,30.45,<10K,1,1
1613103047905925589 ,AU ,1,0,Consumer,8/6/2009,N,N,3Y+,#,?,?,APAC  ,Organic,?,?,Unknown,?,0
1887668395553370871 ,AU ,2,2,Business,2/7/2007,N,N,3Y+,Porto Covo Pty Ltd,03 CS,?,APAC  ,Organic,2,57.21,<10K,1,1
2298835472379977314 ,US ,1,0,Business,6/10/2015,N,N,0-3M,The Konnected Foundation INC,04 YS,?,NA    ,Organic,1,1,<10K,0,0
2235563013136929227 ,GB ,7,6,Consumer,11/1/2012,N,N,1Y-3Y,#,03 CS,fashion,EMEA  ,Organic,8,211.13,<10K,0.75,0.86
1453491041754852597 ,US ,3,1,Consumer,3/10/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,95,<10K,1,0.33
1768813532637649841 ,GB ,17,14,Consumer,1/28/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,16,506.06,<10K,0.88,0.82
2279607544779044933 ,DE ,3,3,Consumer,6/16/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,14,237.05,<10K,0.21,1
2283118779637961194 ,US ,2,2,Consumer,11/24/2012,N,N,1Y-3Y,#,03 CS,fashion,NA    ,Organic,2,103,<10K,1,1
1298588627882743950 ,GB ,10,8,Consumer,8/24/2005,N,N,3Y+,#,03 CS,houseware,EMEA  ,Organic,9,312.64,<10K,0.89,0.8
1452347502472876237 ,US ,4,4,Consumer,12/7/2002,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,74.66,<10K,1,1
1676555342594120222 ,JP ,2,1,Business,7/31/2012,N,N,3Y+,,03 CS,?,APAC  ,Paid IM and Natural Search,1,0.85,<10K,1,0.5
1762821723122854992 ,US ,2,2,Consumer,4/24/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,4,407.36,<10K,0.5,1
2161106076923581979 ,DE ,1,1,Consumer,8/15/2013,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Natural Search,1,96.76,<10K,1,1
1474520748373676579 ,US ,5,3,Consumer,8/11/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,317.06,<10K,0.75,0.6
1300063071963813313 ,US ,1,1,Business,9/12/2013,N,N,1Y-3Y,"Qwodtech, llc",03 CS,?,NA    ,Organic,1,"1,110.00",<10K,1,1
1322399774585905130 ,GB ,47,43,Consumer,5/20/2013,N,N,1Y-3Y,#,03 CS,auto-parts,EMEA  ,Organic,54,"2,921.00",<10K,0.8,0.91
2300442965002068838 ,US ,2,0,Business,5/12/2010,N,N,3Y+,Gary Major,03 CS,sports-equip,NA    ,Organic,?,?,Unknown,?,0
1279792874485982479 ,GB ,12,10,Consumer,2/12/2015,N,N,3-12M,#,03 CS,?,EMEA  ,Natural Search,11,324.5,<10K,0.91,0.83
2050411089362165726 ,MX ,1,1,Consumer,8/28/2014,N,N,3-12M,#,03 CS,?,LATAM ,Organic,1,1.37,<10K,1,1
1167129061306225282 ,TR ,61,35,Business,6/14/2012,N,N,3Y+,#,03 CS,travel,CEMEA ,Paid IM,59,"2,065.25",<10K,0.59,0.57
2154582706409971045 ,US ,2,0,Business,6/29/2015,N,N,0-3M,I Want To Enroll,04 YS,?,NA    ,Organic,2,100.5,<10K,0,0
1857881697427191862 ,CA ,1,1,Consumer,3/4/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,115,<10K,1,1
2057688753094602388 ,US ,10,9,Consumer,9/18/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,9,13,<10K,1,0.9
1962957857864513019 ,US ,1,1,Consumer,2/24/2013,N,N,1Y-3Y,#,03 CS,auto-parts,NA    ,Organic,3,120,<10K,0.33,1
1683736300030077668 ,US ,1,1,Business,7/31/2014,N,N,1Y-3Y,Posh,04 YS,?,NA    ,Organic,1,173.6,<10K,1,1
1287684073334361081 ,IT ,4,4,Consumer,7/21/2010,N,N,3Y+,#,03 CS,?,CEMEA ,Natural Search,4,165.08,<10K,1,1
1330562443119485870 ,DE ,1,1,Consumer,6/29/2009,N,N,3Y+,#,03 CS,toys,EMEA  ,Paid IM,9,738.35,<10K,0.11,1
1594079112301296405 ,AU ,3,3,Consumer,2/8/2007,N,N,3Y+,#,03 CS,?,APAC  ,Organic,4,213.99,<10K,0.75,1
1779689923045715010 ,US ,1,0,Consumer,10/12/2013,N,N,1Y-3Y,#,04 YS,?,NA    ,Natural Search,1,1.45,<10K,0,0
1459575826299360965 ,US ,7,6,Consumer,3/21/2003,N,N,3Y+,#,03 CS,sports-equip,NA    ,Organic,6,693.12,<10K,1,0.86
1841787962599062074 ,US ,70,47,Business,11/17/2008,N,N,3Y+,Mobile Text Alerts LLC,03 CS,?,NA    ,Organic,110,"19,672.96",10K-200K,0.43,0.67
1424558661169797253 ,US ,1,1,Consumer,2/24/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,1,93.22,<10K,1,1
2010286982628472589 ,US ,22,21,Consumer,8/9/2001,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,24,"1,660.27",<10K,0.88,0.95
1182560560869055351 ,US ,"2,713","2,316",Business,8/16/2004,N,N,3Y+,BeadBuddies.net,02 SME,music-videos,NA    ,Organic,"2,427","97,643.00",10K-200K,0.95,0.85
1239269525566518195 ,US ,7,7,Consumer,8/5/2003,N,N,3Y+,#,03 CS,cameras,NA    ,Organic,10,"1,569.44",<10K,0.7,1
2100096406288238919 ,US ,3,0,Business,12/18/2007,N,N,3Y+,"World Campus International, Inc.",03 CS,non-profit,NA    ,Telesales,?,?,Unknown,?,0
2203439899690250634 ,US ,394,351,Business,1/27/2008,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,409,"11,009.28",10K-200K,0.86,0.89
1438831436704365063 ,GB ,3,3,Consumer,1/23/2007,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,4,"1,147.28",<10K,0.75,1
2223717645211085567 ,US ,2,2,Business,3/17/2014,N,N,1Y-3Y,Breton Smith Handmade Sales,03 CS,?,NA    ,Organic,2,20,<10K,1,1
1576965710574515084 ,DE ,3,3,Consumer,5/27/2010,N,N,3Y+,#,03 CS,computer-hardware,EMEA  ,Organic,9,"4,576.89",<10K,0.33,1
1727675294004720207 ,SG ,39,24,Business,1/23/2007,N,N,3Y+,Singapore Australian Football Club,01 LM,?,APAC  ,Organic,24,"6,148.56",<10K,1,0.62
1241956544029556194 ,GB ,145,110,Business,7/31/2012,N,N,3Y+,james bulger memorial trust,03 CS,tickets,EMEA  ,Paid IM,133,"3,979.87",<10K,0.83,0.76
1726090252572779017 ,GB ,6,6,Business,1/15/2015,N,N,3-12M,SpecialProntoDeals,04 YS,software,EMEA  ,Natural Search,9,"1,339.80",<10K,0.67,1
2271383742417985205 ,DE ,14,13,Consumer,8/28/2007,N,N,3Y+,#,03 CS,sports-equip,EMEA  ,Organic,61,"10,324.41",10K-200K,0.21,0.93
1500062143235943575 ,MA ,149,145,Business,8/22/2013,N,N,1Y-3Y,ELKTARNI,03 CS,?,CEMEA ,Organic,150,"7,648.46",<10K,0.97,0.97
1636411412463030981 ,US ,2,2,Consumer,9/29/2014,N,N,3-12M,#,03 CS,?,NA    ,Natural Search,2,48.95,<10K,1,1
1460334213549845635 ,US ,63,11,Business,12/28/2013,N,N,1Y-3Y,Helen Kennedy Ministries Inc.,03 CS,non-profit,NA    ,Organic,110,"6,836.09",<10K,0.1,0.17
2010340233532688939 ,US ,39,32,Business,11/26/2014,N,N,3-12M,visual graphics and lettering,03 CS,computer-hardware,NA    ,Natural Search,34,"4,648.25",<10K,0.94,0.82
1892614792342266826 ,US ,1,0,Business,10/17/2009,N,N,3Y+,L&A SPORTS CORPORATION,03 CS,sports-equip,NA    ,Organic,9,"1,312.99",<10K,0,0
1782647512520499307 ,US ,34,32,Consumer,2/25/2006,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,43,"1,010.23",<10K,0.74,0.94
1659818846042378846 ,NL ,1,0,Consumer,6/29/2013,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Natural Search,2,"1,074.61",<10K,0,0
2211058060616033337 ,DE ,1,1,Consumer,1/12/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,186.73,<10K,0.2,1
1222696693531512774 ,US ,5,5,Consumer,3/30/2015,N,N,3-12M,#,05 P2P receiver,?,NA    ,Paid IM,6,"1,113.12",<10K,0.83,1
2167753812860809471 ,US ,336,314,Business,10/4/2007,N,N,3Y+,#,?,health,NA    ,Organic,348,"4,470.83",<10K,0.9,0.93
2134750403531186250 ,US ,6,1,Consumer,5/3/2012,N,N,3Y+,#,03 CS,?,NA    ,Paid IM,6,82,<10K,0.17,0.17
1740641891502050748 ,GB ,7,7,Consumer,9/27/2011,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,7,303.9,<10K,1,1
2253384451227411867 ,US ,1,1,Consumer,10/28/2014,N,N,3-12M,#,04 YS,?,NA    ,Organic,1,60,<10K,1,1
1627700116231425452 ,GB ,8,8,Consumer,2/15/2007,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,8,512.2,<10K,1,1
1478805941133391835 ,US ,5,0,Consumer,8/24/2013,N,N,1Y-3Y,#,04 YS,?,NA    ,Organic,5,187.25,<10K,0,0
1330115666471965573 ,AU ,1,1,Consumer,6/24/2015,N,N,0-3M,#,04 YS,?,APAC  ,Organic,1,36.88,<10K,1,1
1364953387826382821 ,US ,1,1,Consumer,6/16/2010,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,4,771,<10K,0.25,1
1704496281632319447 ,DE ,1,1,Consumer,7/19/2009,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Paid IM,4,199.14,<10K,0.25,1
2137020931658095716 ,GB ,21,18,Consumer,1/13/2005,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,19,"2,013.58",<10K,0.95,0.86
1889527017858806789 ,US ,964,871,Business,12/10/2007,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,907,"16,736.99",10K-200K,0.96,0.9
1221683759947965909 ,US ,3,1,Business,10/23/2014,N,N,3-12M,#,03 CS,?,NA    ,Organic,1,23,<10K,1,0.33
1396556918171989506 ,DE ,3,0,Business,9/7/2014,N,N,3-12M,"Stickers-universe,de",?,?,EMEA  ,Paid IM,?,?,Unknown,?,0
1809010548244352260 ,US ,1,1,Consumer,11/18/2003,N,N,3Y+,#,?,?,NA    ,Organic,?,?,Unknown,?,1
2296680747110329454 ,GB ,32,30,Consumer,2/12/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,34,637.71,<10K,0.88,0.94
1283010066379853975 ,US ,2,2,Consumer,7/13/2014,N,N,1Y-3Y,#,04 YS,tickets,NA    ,Organic,2,615,<10K,1,1
1157749114226892107 ,US ,596,535,Business,2/22/2005,N,N,3Y+,DBA Stephen Hodges,03 CS,sports-equip,NA    ,Organic,603,"14,447.49",10K-200K,0.89,0.9
2152438463777130341 ,US ,3,3,Consumer,4/13/2007,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,12,"2,914.45",<10K,0.25,1
1459640274763727665 ,CA ,1,0,Consumer,7/3/2014,N,N,1Y-3Y,#,?,?,NA    ,Organic,?,?,Unknown,?,0
1455202832400248538 ,NL ,1,1,Consumer,3/20/2009,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,2,74.94,<10K,0.5,1
2166103426178842337 ,US ,4,1,Business,10/26/2013,N,N,1Y-3Y,Georgia School for the Deaf,03 CS,?,NA    ,Organic,1,34.95,<10K,1,0.25
1857812252326006492 ,US ,2,0,Consumer,7/14/2013,N,N,1Y-3Y,#,05 P2P receiver,?,NA    ,Organic,2,78.69,<10K,0,0
2117666870274312397 ,US ,308,188,Business,9/10/2003,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,381,"9,752.37",<10K,0.49,0.61
1958327720731837845 ,US ,1,1,Consumer,1/29/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,625,<10K,0.5,1
1216326370234364277 ,GB ,6,4,Business,11/21/2003,N,N,3Y+,The Money Bureau,03 CS,electronics,EMEA  ,Organic,4,50.17,<10K,1,0.67
2183679451813375532 ,PT ,1,1,Consumer,5/7/2015,N,N,3-12M,#,05 P2P receiver,?,CEMEA ,Organic,1,168.31,<10K,1,1
1957640560613307299 ,US ,1,0,Consumer,10/21/2012,N,N,1Y-3Y,#,03 CS,?,NA    ,Paid IM and Natural Search,?,?,Unknown,?,0
1362066096385289570 ,SE ,14,11,Consumer,2/26/2014,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Organic,13,410.09,<10K,0.85,0.79
1230953396466538201 ,CA ,1,1,Consumer,8/3/2002,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,1,1.48,<10K,1,1
1911990293620580935 ,ES ,108,94,Business,8/1/2014,N,N,1Y-3Y,Enemyster Shopping Group S.L,03 CS,?,CEMEA ,Paid IM,95,"2,525.28",<10K,0.99,0.87
2219660275799901457 ,US ,1,1,Consumer,10/5/2012,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,1,142.5,<10K,1,1
1319545654023076288 ,US ,32,31,Consumer,1/17/2015,N,N,3-12M,#,03 CS,?,NA    ,Natural Search,34,249.86,<10K,0.91,0.97
2125301327885536627 ,US ,1,1,Consumer,11/2/2005,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,1,336.85,<10K,1,1
1663898480139131865 ,GB ,7,7,Consumer,9/14/2007,N,N,3Y+,#,03 CS,jewelry,EMEA  ,Organic,12,584.76,<10K,0.58,1
1413037525077268488 ,US ,15,10,Consumer,5/8/2006,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,12,"1,615.16",<10K,0.83,0.67
1885163145444118219 ,US ,3,0,Business,12/3/2004,N,N,3Y+,TR Trucking,03 CS,?,NA    ,Organic,3,217,<10K,0,0
2111180464224295117 ,ES ,2,1,Consumer,1/17/2014,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Paid IM,1,158,<10K,1,0.5
1902668995488734207 ,ES ,5,3,Business,12/3/2012,N,N,1Y-3Y,JJ Simón Damasquinos,03 CS,jewelry,CEMEA ,Organic,3,313.99,<10K,1,0.6
1293922780001204555 ,GB ,12,12,Consumer,8/15/2011,N,N,3Y+,#,03 CS,fashion,EMEA  ,Paid IM,12,334.79,<10K,1,1
1773144337516868180 ,GB ,5,5,Consumer,1/21/2003,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,5,133.02,<10K,1,1
2050302919266770990 ,CL ,1,0,Consumer,1/10/2010,N,N,3Y+,#,?,?,LATAM ,Organic,?,?,Unknown,?,0
1964556985554408715 ,US ,2,0,Business,6/14/2014,N,N,1Y-3Y,Royal Hemp Apparel,03 CS,?,NA    ,Natural Search,?,?,Unknown,?,0
1902921738843944494 ,DE ,1,0,Consumer,9/22/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,142.54,<10K,0,0
1710653587729616636 ,US ,1,1,Consumer,1/25/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,36,"4,883.03",<10K,0.03,1
1987324270452104493 ,US ,7,5,Business,3/18/2011,N,N,3Y+,NHHS 74 REUNION,03 CS,?,NA    ,Organic,12,902,<10K,0.42,0.71
1577870304164486879 ,GB ,1,1,Consumer,10/3/2006,N,N,3Y+,#,03 CS,toys,EMEA  ,Organic,1,13.58,<10K,1,1
1597693688378348458 ,GB ,9,4,Business,3/18/2012,N,N,3Y+,donkeyscratch industries,03 CS,?,EMEA  ,Partner,4,55.36,<10K,1,0.44
1613290623225031223 ,AU ,1,0,Consumer,8/1/2014,N,N,1Y-3Y,#,?,?,APAC  ,Organic,?,?,Unknown,?,0
2091678789945231991 ,US ,2,2,Consumer,9/28/2014,N,N,3-12M,#,05 P2P receiver,?,NA    ,Natural Search,3,70,<10K,0.67,1
1278330070305646016 ,US ,16,16,Consumer,8/24/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,19,402.59,<10K,0.84,1
1310390873110654727 ,US ,20,20,Business,8/8/2013,N,N,1Y-3Y,Hopkins,03 CS,books,NA    ,Organic,34,"3,447.90",<10K,0.59,1
2030614993977916283 ,GB ,164,147,Consumer,10/8/2014,N,N,3-12M,#,03 CS,auto-parts,EMEA  ,Organic,152,"4,751.56",<10K,0.97,0.9
2215878490188509099 ,GB ,2,2,Consumer,10/26/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,215.02,<10K,1,1
2113678095489576595 ,US ,7,5,Consumer,12/6/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,7,"11,671.22",10K-200K,0.71,0.71
1520911934831913944 ,GB ,5,5,Consumer,11/15/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,147.24,<10K,1,1
1844132426361638260 ,US ,16,14,Consumer,1/21/2007,N,N,3Y+,#,03 CS,music-instruments,NA    ,Organic,18,"5,775.00",<10K,0.78,0.88
1534188300858710065 ,GB ,1,1,Consumer,9/11/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,13.65,<10K,1,1
2034717502068943502 ,DE ,4,4,Consumer,11/17/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,149.71,<10K,1,1
1932719872530548934 ,AU ,3,3,Consumer,4/22/2009,N,N,3Y+,#,03 CS,fashion,APAC  ,Organic,3,102.14,<10K,1,1
2064396937328964174 ,ZA ,"1,536",825,Business,1/1/2015,N,N,3-12M,#,03 CS,?,CEMEA ,Natural Search,868,"8,760.06",<10K,0.95,0.54
1873169657707232907 ,US ,3,3,Consumer,8/25/2011,N,N,3Y+,#,03 CS,cellphones,NA    ,Natural Search,3,321.82,<10K,1,1
1255014098799352362 ,US ,1,0,Business,11/22/2011,N,N,3Y+,Young Real Estate Professional of Louisville,03 CS,?,NA    ,Telesales,?,?,Unknown,?,0
1262347154597396905 ,PT ,1,1,Consumer,10/28/2013,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Natural Search,1,7,<10K,1,1
1933573037904864766 ,US ,35,33,Business,8/6/2001,N,N,3Y+,Vintage N More,03 CS,memorabilia,NA    ,Organic,37,"1,773.00",<10K,0.89,0.94
1839133253486873827 ,FR ,2,1,Business,8/9/2013,N,N,1Y-3Y,Association Adama,03 CS,memorabilia,CEMEA ,Organic,1,19.39,<10K,1,0.5
1715034423900458725 ,DE ,2,0,Consumer,9/1/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,85.56,<10K,0,0
2083845634911708968 ,GB ,3,3,Consumer,5/11/2011,N,N,3Y+,#,03 CS,music-instruments,EMEA  ,Organic,3,63.63,<10K,1,1
2185630016305365268 ,DE ,13,12,Business,7/13/2010,N,N,3Y+,wohnmobil-selbstausbau,03 CS,auto-parts,EMEA  ,Paid IM,51,"3,082.84",<10K,0.24,0.92
2280586913863970885 ,GB ,8,6,Consumer,7/8/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,6,177.62,<10K,1,0.75
2287768598673663311 ,GB ,1,1,Consumer,2/5/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,74.97,<10K,1,1
2123165836644080834 ,AU ,2,2,Consumer,3/27/2008,N,N,3Y+,#,03 CS,fashion,APAC  ,Organic,5,223.45,<10K,0.4,1
1489345072416796237 ,DE ,2,2,Consumer,9/19/2008,N,N,3Y+,#,03 CS,cellphones,EMEA  ,Organic,6,"1,394.04",<10K,0.33,1
2281335642725332290 ,KE ,8,6,Business,6/2/2011,N,N,3Y+,Jocsoft Solutions,03 CS,?,CEMEA ,Paid IM,25,"5,591.61",<10K,0.24,0.75
1477175324819588406 ,US ,1,1,Consumer,8/20/2010,N,N,3Y+,#,03 CS,?,NA    ,Paid IM,1,15,<10K,1,1
1173282198158023707 ,IT ,3,2,Consumer,1/27/2011,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,2,255.17,<10K,1,0.67
1817459056006042383 ,GB ,10,9,Business,7/19/2009,N,N,3Y+,ari mustafa,02 SME,auto-parts,EMEA  ,Organic,59,"40,907.81",10K-200K,0.15,0.9
1440444765732757201 ,GB ,24,23,Consumer,3/1/2011,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,27,787.87,<10K,0.85,0.96
1963620732024518909 ,US ,52,47,Consumer,5/27/2014,N,N,1Y-3Y,#,03 CS,computer-hardware,NA    ,Organic,47,"3,971.26",<10K,1,0.9
1419405935212203300 ,US ,1,0,Consumer,1/31/2015,N,N,3-12M,#,?,?,NA    ,Organic,?,?,Unknown,?,0
2149004723848389751 ,GB ,18,17,Consumer,12/28/2009,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,20,249.2,<10K,0.85,0.94
1542482676761094451 ,FR ,1,1,Consumer,9/1/2014,N,N,3-12M,#,?,?,CEMEA ,Natural Search,?,?,Unknown,?,1
2027348430857502142 ,US ,2,1,Consumer,2/24/2015,N,N,3-12M,#,?,?,NA    ,Organic,?,?,Unknown,?,0.5
2195218565055294927 ,US ,22,14,Consumer,2/20/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,109,"4,945.79",<10K,0.13,0.64
1689538693993998339 ,US ,4,3,Consumer,8/11/2011,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,134,<10K,1,0.75
1469653119345677219 ,US ,5,5,Consumer,4/27/2004,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,5,332.34,<10K,1,1
1720825262380285481 ,GB ,3,3,Consumer,10/1/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,251.52,<10K,0.75,1
2209661913758462268 ,AU ,1,1,Consumer,1/30/2008,N,N,3Y+,#,03 CS,computer-hardware,APAC  ,Organic,1,151.92,<10K,1,1
1355934095341779926 ,US ,1,1,Consumer,3/3/2015,N,N,3-12M,#,04 YS,?,NA    ,Organic,1,35,<10K,1,1
1956304108177681751 ,US ,5,5,Consumer,1/16/2008,N,N,3Y+,#,03 CS,?,NA    ,Organic,5,221.13,<10K,1,1
1923481445968100451 ,UA ,1,0,Consumer,3/15/2010,N,N,3Y+,#,?,?,CEMEA ,Organic,?,?,Unknown,?,0
1607602925699005225 ,US ,28,23,Consumer,4/11/2003,N,N,3Y+,#,03 CS,music-videos,NA    ,Organic,41,"1,865.55",<10K,0.56,0.82
1562464683207320069 ,DE ,2,2,Consumer,1/11/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,400.36,<10K,0.67,1
1474737493692014207 ,AT ,30,25,Business,8/30/2012,N,N,1Y-3Y,FOTO FUER MICH DIREKTVERSAND GMBH,03 CS,?,EMEA  ,Organic,27,"4,059.95",<10K,0.93,0.83
1916387959526863488 ,GB ,29,7,Business,2/26/2015,N,N,3-12M,No Books Were Harmed In The Making Of This,04 YS,books,EMEA  ,Partner,12,699.65,<10K,0.58,0.24
2302152844936822476 ,FR ,5,5,Consumer,1/5/2009,N,N,3Y+,#,03 CS,?,CEMEA ,Paid IM,21,807.22,<10K,0.24,1
1339432831274214543 ,US ,7,5,Consumer,5/10/2011,N,N,3Y+,#,04 YS,?,NA    ,Organic,5,296.01,<10K,1,0.71
2264168341738874075 ,US ,11,11,Consumer,2/12/2010,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,11,"1,000.60",<10K,1,1
1499871062590823141 ,SA ,1,0,Consumer,9/11/2013,N,N,1Y-3Y,#,04 YS,?,CEMEA ,Natural Search,1,2.49,<10K,0,0
1345952462136993377 ,DE ,1,1,Consumer,7/22/2013,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Paid IM,1,30.79,<10K,1,1
1898609382662584573 ,US ,383,343,Business,7/23/2014,N,N,1Y-3Y,#,03 CS,baby-products,NA    ,Organic,431,"4,488.72",<10K,0.8,0.9
1848416153124518864 ,US ,34,30,Consumer,3/15/2000,N,N,3Y+,#,03 CS,toys,NA    ,Organic,37,"1,672.88",<10K,0.81,0.88
2171595501163048649 ,AU ,2,2,Consumer,9/3/2008,N,N,3Y+,#,03 CS,?,APAC  ,Organic,2,107.43,<10K,1,1
1791646868332130203 ,DE ,2,2,Consumer,12/17/2008,N,N,3Y+,#,03 CS,cameras,EMEA  ,Organic,3,64.72,<10K,0.67,1
2276855813139327069 ,AU ,1,0,Consumer,12/13/2008,N,N,3Y+,#,03 CS,?,APAC  ,Organic,1,90,<10K,0,0
1464177565594808644 ,GB ,3,3,Consumer,1/11/2005,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,3,609.57,<10K,1,1
2009802138357194649 ,FR ,1,1,Consumer,1/12/2010,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,162.32,<10K,1,1
1712676579668049710 ,US ,9,7,Consumer,2/17/2011,N,N,3Y+,#,03 CS,?,NA    ,Organic,8,515.25,<10K,0.88,0.78
1764605767579761317 ,US ,1,1,Consumer,4/9/2015,N,N,3-12M,#,04 YS,cellphones,NA    ,Organic,1,307.05,<10K,1,1
1505116993204044937 ,US ,1,1,Consumer,6/30/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,517.04,<10K,0.25,1
2021021933074182301 ,FR ,11,10,Consumer,11/27/2011,N,N,3Y+,#,03 CS,music-videos,CEMEA ,Natural Search,23,690.84,<10K,0.43,0.91
